"Jahr";"Quartal";"Monat";"Herkunftsland_24Auspr";"Herkunftsland_05Auspr";"Herkunftsland_D/A";"Tourismus_Ank¸nfte";"Tourismus_‹bernachtungen"
"2010";"2. Quartal";"06";"Belgien";"Europa ohne Deutschland";"Ausland";698;1732
"2010";"2. Quartal";"06";"D‰nemark";"Europa ohne Deutschland";"Ausland";793;1934
"2010";"2. Quartal";"06";"Frankreich";"Europa ohne Deutschland";"Ausland";1533;3102
"2010";"2. Quartal";"06";"Italien";"Europa ohne Deutschland";"Ausland";1807;3636
"2010";"2. Quartal";"06";"Niederlande";"Europa ohne Deutschland";"Ausland";1715;3868
"2010";"2. Quartal";"06";"÷sterreich";"Europa ohne Deutschland";"Ausland";2866;5862
"2010";"2. Quartal";"06";"Polen";"Europa ohne Deutschland";"Ausland";1222;2153
"2010";"2. Quartal";"06";"Schweden";"Europa ohne Deutschland";"Ausland";732;1152
"2010";"2. Quartal";"06";"Schweiz";"Europa ohne Deutschland";"Ausland";2549;5979
"2010";"2. Quartal";"06";"Russland";"Europa ohne Deutschland";"Ausland";880;2823
"2010";"2. Quartal";"06";"Spanien";"Europa ohne Deutschland";"Ausland";774;1678
"2010";"2. Quartal";"06";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";682;1136
"2010";"2. Quartal";"06";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2301;5020
"2010";"2. Quartal";"06";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";2967;6200
"2010";"2. Quartal";"06";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";186;395
"2010";"2. Quartal";"06";"USA";"Amerika";"Ausland";3431;8411
"2010";"2. Quartal";"06";"Kanada";"Amerika";"Ausland";426;938
"2010";"2. Quartal";"06";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";869;1676
"2010";"2. Quartal";"06";"China";"Asien";"Ausland";802;1362
"2010";"2. Quartal";"06";"Japan";"Asien";"Ausland";2267;4537
"2010";"2. Quartal";"06";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1223;3149
"2010";"2. Quartal";"06";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";586;1336
"2010";"2. Quartal";"06";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";283;481
"2010";"3. Quartal";"07";"Deutschland";"Deutschland";"Deutschland";119624;257382
"2010";"3. Quartal";"07";"Belgien";"Europa ohne Deutschland";"Ausland";1132;2317
"2010";"3. Quartal";"07";"D‰nemark";"Europa ohne Deutschland";"Ausland";1651;3474
"2010";"3. Quartal";"07";"Frankreich";"Europa ohne Deutschland";"Ausland";1860;3927
"2010";"3. Quartal";"07";"Italien";"Europa ohne Deutschland";"Ausland";2226;3993
"2010";"3. Quartal";"07";"Niederlande";"Europa ohne Deutschland";"Ausland";2485;5390
"2010";"3. Quartal";"07";"÷sterreich";"Europa ohne Deutschland";"Ausland";2665;5374
"2010";"3. Quartal";"07";"Polen";"Europa ohne Deutschland";"Ausland";1292;2274
"2010";"3. Quartal";"07";"Schweden";"Europa ohne Deutschland";"Ausland";1280;1753
"2010";"3. Quartal";"07";"Schweiz";"Europa ohne Deutschland";"Ausland";2952;7046
"2010";"3. Quartal";"07";"Russland";"Europa ohne Deutschland";"Ausland";1079;2885
"2010";"3. Quartal";"07";"Spanien";"Europa ohne Deutschland";"Ausland";1185;2207
"2010";"3. Quartal";"07";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1061;1597
"2010";"3. Quartal";"07";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2453;4899
"2010";"3. Quartal";"07";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";3290;6511
"2010";"3. Quartal";"07";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";219;817
"2010";"3. Quartal";"07";"USA";"Amerika";"Ausland";3438;8826
"2010";"3. Quartal";"07";"Kanada";"Amerika";"Ausland";594;1162
"2010";"3. Quartal";"07";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1255;2358
"2010";"3. Quartal";"07";"China";"Asien";"Ausland";923;1410
"2010";"3. Quartal";"07";"Japan";"Asien";"Ausland";1437;3180
"2010";"3. Quartal";"07";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1696;4031
"2010";"3. Quartal";"07";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";621;1388
"2010";"3. Quartal";"07";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";298;460
"2010";"3. Quartal";"08";"Deutschland";"Deutschland";"Deutschland";137791;300769
"2010";"3. Quartal";"08";"Belgien";"Europa ohne Deutschland";"Ausland";944;2068
"2010";"3. Quartal";"08";"D‰nemark";"Europa ohne Deutschland";"Ausland";1165;2648
"2010";"3. Quartal";"08";"Frankreich";"Europa ohne Deutschland";"Ausland";2307;4444
"2010";"3. Quartal";"08";"Italien";"Europa ohne Deutschland";"Ausland";5567;9713
"2010";"3. Quartal";"08";"Niederlande";"Europa ohne Deutschland";"Ausland";2470;5477
"2010";"3. Quartal";"08";"÷sterreich";"Europa ohne Deutschland";"Ausland";3001;6382
"2010";"3. Quartal";"08";"Polen";"Europa ohne Deutschland";"Ausland";1120;2120
"2010";"3. Quartal";"08";"Schweden";"Europa ohne Deutschland";"Ausland";663;970
"2010";"3. Quartal";"08";"Schweiz";"Europa ohne Deutschland";"Ausland";2388;5395
"2010";"3. Quartal";"08";"Russland";"Europa ohne Deutschland";"Ausland";1382;3841
"2010";"3. Quartal";"08";"Spanien";"Europa ohne Deutschland";"Ausland";2176;4045
"2010";"3. Quartal";"08";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";929;1449
"2010";"3. Quartal";"08";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2415;5100
"2010";"3. Quartal";"08";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";3654;7111
"2010";"3. Quartal";"08";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";137;301
"2010";"3. Quartal";"08";"USA";"Amerika";"Ausland";2465;6016
"2010";"3. Quartal";"08";"Kanada";"Amerika";"Ausland";470;856
"2010";"3. Quartal";"08";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";621;1123
"2010";"3. Quartal";"08";"China";"Asien";"Ausland";959;1491
"2010";"3. Quartal";"08";"Japan";"Asien";"Ausland";2104;4366
"2010";"3. Quartal";"08";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1198;3126
"2010";"3. Quartal";"08";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";647;1404
"2010";"3. Quartal";"08";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";366;592
"2010";"3. Quartal";"09";"Deutschland";"Deutschland";"Deutschland";136619;295962
"2010";"3. Quartal";"09";"Belgien";"Europa ohne Deutschland";"Ausland";636;1290
"2010";"3. Quartal";"09";"D‰nemark";"Europa ohne Deutschland";"Ausland";925;2331
"2010";"3. Quartal";"09";"Frankreich";"Europa ohne Deutschland";"Ausland";1369;2834
"2010";"3. Quartal";"09";"Italien";"Europa ohne Deutschland";"Ausland";1370;2724
"2010";"3. Quartal";"09";"Niederlande";"Europa ohne Deutschland";"Ausland";1620;3958
"2010";"3. Quartal";"09";"÷sterreich";"Europa ohne Deutschland";"Ausland";2049;5235
"2010";"3. Quartal";"09";"Polen";"Europa ohne Deutschland";"Ausland";987;1936
"2010";"3. Quartal";"09";"Schweden";"Europa ohne Deutschland";"Ausland";535;785
"2010";"3. Quartal";"09";"Schweiz";"Europa ohne Deutschland";"Ausland";2364;5700
"2010";"3. Quartal";"09";"Russland";"Europa ohne Deutschland";"Ausland";929;2871
"2010";"3. Quartal";"09";"Spanien";"Europa ohne Deutschland";"Ausland";700;1546
"2010";"3. Quartal";"09";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";777;1312
"2010";"3. Quartal";"09";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2491;5098
"2010";"3. Quartal";"09";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";2599;5636
"2010";"3. Quartal";"09";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";108;302
"2010";"3. Quartal";"09";"USA";"Amerika";"Ausland";3127;6892
"2010";"3. Quartal";"09";"Kanada";"Amerika";"Ausland";696;1427
"2010";"3. Quartal";"09";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";1151;2037
"2010";"3. Quartal";"09";"China";"Asien";"Ausland";1100;1981
"2010";"3. Quartal";"09";"Japan";"Asien";"Ausland";1944;4130
"2010";"3. Quartal";"09";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1113;2886
"2010";"3. Quartal";"09";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";829;1715
"2010";"3. Quartal";"09";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";299;481
"2010";"4. Quartal";"10";"Deutschland";"Deutschland";"Deutschland";139867;298855
"2010";"4. Quartal";"10";"Belgien";"Europa ohne Deutschland";"Ausland";676;1521
"2010";"4. Quartal";"10";"D‰nemark";"Europa ohne Deutschland";"Ausland";768;1860
"2010";"4. Quartal";"10";"Frankreich";"Europa ohne Deutschland";"Ausland";1418;3124
"2010";"4. Quartal";"10";"Italien";"Europa ohne Deutschland";"Ausland";1359;2629
"2010";"4. Quartal";"10";"Niederlande";"Europa ohne Deutschland";"Ausland";1594;3702
"2010";"4. Quartal";"10";"÷sterreich";"Europa ohne Deutschland";"Ausland";2229;4976
"2010";"4. Quartal";"10";"Polen";"Europa ohne Deutschland";"Ausland";898;1634
"2010";"4. Quartal";"10";"Schweden";"Europa ohne Deutschland";"Ausland";538;965
"2010";"4. Quartal";"10";"Schweiz";"Europa ohne Deutschland";"Ausland";2309;6096
"2010";"4. Quartal";"10";"Russland";"Europa ohne Deutschland";"Ausland";1066;3310
"2010";"4. Quartal";"10";"Spanien";"Europa ohne Deutschland";"Ausland";700;1565
"2010";"4. Quartal";"10";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1116;2100
"2010";"4. Quartal";"10";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1947;4333
"2010";"4. Quartal";"10";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";2053;4543
"2010";"4. Quartal";"10";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";95;269
"2010";"4. Quartal";"10";"USA";"Amerika";"Ausland";3149;7876
"2010";"4. Quartal";"10";"Kanada";"Amerika";"Ausland";501;1103
"2010";"4. Quartal";"10";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";974;1640
"2010";"4. Quartal";"10";"China";"Asien";"Ausland";993;1919
"2010";"4. Quartal";"10";"Japan";"Asien";"Ausland";2106;4954
"2010";"4. Quartal";"10";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1571;3866
"2010";"4. Quartal";"10";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";549;1200
"2010";"4. Quartal";"10";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";203;315
"2010";"4. Quartal";"11";"Deutschland";"Deutschland";"Deutschland";113109;213932
"2010";"4. Quartal";"11";"Belgien";"Europa ohne Deutschland";"Ausland";412;874
"2010";"4. Quartal";"11";"D‰nemark";"Europa ohne Deutschland";"Ausland";254;585
"2010";"4. Quartal";"11";"Frankreich";"Europa ohne Deutschland";"Ausland";687;1254
"2010";"4. Quartal";"11";"Italien";"Europa ohne Deutschland";"Ausland";899;1765
"2010";"4. Quartal";"11";"Niederlande";"Europa ohne Deutschland";"Ausland";823;1732
"2010";"4. Quartal";"11";"÷sterreich";"Europa ohne Deutschland";"Ausland";1177;2665
"2010";"4. Quartal";"11";"Polen";"Europa ohne Deutschland";"Ausland";765;1384
"2010";"4. Quartal";"11";"Schweden";"Europa ohne Deutschland";"Ausland";183;277
"2010";"4. Quartal";"11";"Schweiz";"Europa ohne Deutschland";"Ausland";1088;2461
"2010";"4. Quartal";"11";"Russland";"Europa ohne Deutschland";"Ausland";900;3197
"2010";"4. Quartal";"11";"Spanien";"Europa ohne Deutschland";"Ausland";431;1012
"2010";"4. Quartal";"11";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1046;1655
"2010";"4. Quartal";"11";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1170;2392
"2010";"4. Quartal";"11";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1658;3680
"2010";"4. Quartal";"11";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";76;178
"2010";"4. Quartal";"11";"USA";"Amerika";"Ausland";1646;3876
"2010";"4. Quartal";"11";"Kanada";"Amerika";"Ausland";220;406
"2010";"4. Quartal";"11";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";332;793
"2010";"4. Quartal";"11";"China";"Asien";"Ausland";778;1023
"2010";"4. Quartal";"11";"Japan";"Asien";"Ausland";1286;3787
"2010";"4. Quartal";"11";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";842;2350
"2010";"4. Quartal";"11";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";250;500
"2010";"4. Quartal";"11";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";211;287
"2010";"4. Quartal";"12";"Deutschland";"Deutschland";"Deutschland";139608;274797
"2010";"4. Quartal";"12";"Belgien";"Europa ohne Deutschland";"Ausland";248;582
"2010";"4. Quartal";"12";"D‰nemark";"Europa ohne Deutschland";"Ausland";218;563
"2010";"4. Quartal";"12";"Frankreich";"Europa ohne Deutschland";"Ausland";740;1551
"2010";"4. Quartal";"12";"Italien";"Europa ohne Deutschland";"Ausland";973;2080
"2010";"4. Quartal";"12";"Niederlande";"Europa ohne Deutschland";"Ausland";1098;2584
"2010";"4. Quartal";"12";"÷sterreich";"Europa ohne Deutschland";"Ausland";1223;2764
"2010";"4. Quartal";"12";"Polen";"Europa ohne Deutschland";"Ausland";796;1602
"2010";"4. Quartal";"12";"Schweden";"Europa ohne Deutschland";"Ausland";192;383
"2010";"4. Quartal";"12";"Schweiz";"Europa ohne Deutschland";"Ausland";1885;4556
"2010";"4. Quartal";"12";"Russland";"Europa ohne Deutschland";"Ausland";808;2703
"2010";"4. Quartal";"12";"Spanien";"Europa ohne Deutschland";"Ausland";417;967
"2010";"4. Quartal";"12";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";1368;1975
"2010";"4. Quartal";"12";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1275;3154
"2010";"4. Quartal";"12";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1608;3676
"2010";"4. Quartal";"12";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";132;389
"2010";"4. Quartal";"12";"USA";"Amerika";"Ausland";1755;4813
"2010";"4. Quartal";"12";"Kanada";"Amerika";"Ausland";167;457
"2010";"4. Quartal";"12";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";342;776
"2010";"4. Quartal";"12";"China";"Asien";"Ausland";513;811
"2010";"4. Quartal";"12";"Japan";"Asien";"Ausland";2077;4680
"2010";"4. Quartal";"12";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";851;2055
"2010";"4. Quartal";"12";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";382;860
"2010";"4. Quartal";"12";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";255;418
"2011";"1. Quartal";"01";"Deutschland";"Deutschland";"Deutschland";62096;120579
"2011";"1. Quartal";"01";"Belgien";"Europa ohne Deutschland";"Ausland";191;293
"2011";"1. Quartal";"01";"D‰nemark";"Europa ohne Deutschland";"Ausland";89;178
"2011";"1. Quartal";"01";"Frankreich";"Europa ohne Deutschland";"Ausland";543;1115
"2011";"1. Quartal";"01";"Italien";"Europa ohne Deutschland";"Ausland";489;1011
"2011";"1. Quartal";"01";"Niederlande";"Europa ohne Deutschland";"Ausland";467;975
"2011";"1. Quartal";"01";"÷sterreich";"Europa ohne Deutschland";"Ausland";759;1713
"2011";"1. Quartal";"01";"Polen";"Europa ohne Deutschland";"Ausland";554;940
"2011";"1. Quartal";"01";"Schweden";"Europa ohne Deutschland";"Ausland";98;196
"2011";"1. Quartal";"01";"Schweiz";"Europa ohne Deutschland";"Ausland";652;1440
"2011";"1. Quartal";"01";"Russland";"Europa ohne Deutschland";"Ausland";1610;3842
"2011";"1. Quartal";"01";"Spanien";"Europa ohne Deutschland";"Ausland";206;434
"2011";"1. Quartal";"01";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";623;1080
"2011";"1. Quartal";"01";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";639;1652
"2011";"1. Quartal";"01";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";986;2215
"2011";"1. Quartal";"01";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";64;172
"2011";"1. Quartal";"01";"USA";"Amerika";"Ausland";850;2733
"2011";"1. Quartal";"01";"Kanada";"Amerika";"Ausland";84;250
"2011";"1. Quartal";"01";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";360;653
"2011";"1. Quartal";"01";"China";"Asien";"Ausland";261;511
"2011";"1. Quartal";"01";"Japan";"Asien";"Ausland";642;2473
"2011";"1. Quartal";"01";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";647;1457
"2011";"1. Quartal";"01";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";301;541
"2011";"1. Quartal";"01";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";135;203
"2011";"1. Quartal";"02";"Deutschland";"Deutschland";"Deutschland";71856;137026
"2011";"1. Quartal";"02";"Belgien";"Europa ohne Deutschland";"Ausland";163;318
"2011";"1. Quartal";"02";"D‰nemark";"Europa ohne Deutschland";"Ausland";147;263
"2011";"1. Quartal";"02";"Frankreich";"Europa ohne Deutschland";"Ausland";522;1173
"2011";"1. Quartal";"02";"Italien";"Europa ohne Deutschland";"Ausland";640;1352
"2011";"1. Quartal";"02";"Niederlande";"Europa ohne Deutschland";"Ausland";740;1455
"2011";"1. Quartal";"02";"÷sterreich";"Europa ohne Deutschland";"Ausland";940;2041
"2011";"1. Quartal";"02";"Polen";"Europa ohne Deutschland";"Ausland";739;1144
"2011";"1. Quartal";"02";"Schweden";"Europa ohne Deutschland";"Ausland";81;140
"2011";"1. Quartal";"02";"Schweiz";"Europa ohne Deutschland";"Ausland";748;1480
"2011";"1. Quartal";"02";"Russland";"Europa ohne Deutschland";"Ausland";723;2807
"2011";"1. Quartal";"02";"Spanien";"Europa ohne Deutschland";"Ausland";315;601
"2011";"1. Quartal";"02";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";607;1047
"2011";"1. Quartal";"02";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";654;1626
"2011";"1. Quartal";"02";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1075;2662
"2011";"1. Quartal";"02";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";34;91
"2011";"1. Quartal";"02";"USA";"Amerika";"Ausland";894;3551
"2011";"1. Quartal";"02";"Kanada";"Amerika";"Ausland";119;425
"2011";"1. Quartal";"02";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";308;765
"2011";"1. Quartal";"02";"China";"Asien";"Ausland";347;622
"2011";"1. Quartal";"02";"Japan";"Asien";"Ausland";646;2792
"2011";"1. Quartal";"02";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";515;1615
"2011";"1. Quartal";"02";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";123;266
"2011";"1. Quartal";"02";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";103;203
"2011";"1. Quartal";"03";"Deutschland";"Deutschland";"Deutschland";111916;234885
"2011";"1. Quartal";"03";"Belgien";"Europa ohne Deutschland";"Ausland";429;882
"2011";"1. Quartal";"03";"D‰nemark";"Europa ohne Deutschland";"Ausland";280;590
"2011";"1. Quartal";"03";"Frankreich";"Europa ohne Deutschland";"Ausland";817;1784
"2011";"1. Quartal";"03";"Italien";"Europa ohne Deutschland";"Ausland";1266;2222
"2011";"1. Quartal";"03";"Niederlande";"Europa ohne Deutschland";"Ausland";1042;2199
"2011";"1. Quartal";"03";"÷sterreich";"Europa ohne Deutschland";"Ausland";1441;3563
"2011";"1. Quartal";"03";"Polen";"Europa ohne Deutschland";"Ausland";902;1508
"2011";"1. Quartal";"03";"Schweden";"Europa ohne Deutschland";"Ausland";179;345
"2011";"1. Quartal";"03";"Schweiz";"Europa ohne Deutschland";"Ausland";1413;3116
"2011";"1. Quartal";"03";"Russland";"Europa ohne Deutschland";"Ausland";958;3008
"2011";"1. Quartal";"03";"Spanien";"Europa ohne Deutschland";"Ausland";370;832
"2011";"1. Quartal";"03";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";563;1007
"2011";"1. Quartal";"03";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1218;2859
"2011";"1. Quartal";"03";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1670;3430
"2011";"1. Quartal";"03";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";48;110
"2011";"1. Quartal";"03";"USA";"Amerika";"Ausland";1822;5637
"2011";"1. Quartal";"03";"Kanada";"Amerika";"Ausland";180;487
"2011";"1. Quartal";"03";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";324;675
"2011";"1. Quartal";"03";"China";"Asien";"Ausland";454;968
"2011";"1. Quartal";"03";"Japan";"Asien";"Ausland";839;3126
"2011";"1. Quartal";"03";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";784;2225
"2011";"1. Quartal";"03";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";152;301
"2011";"1. Quartal";"03";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";168;305
"2011";"2. Quartal";"04";"Deutschland";"Deutschland";"Deutschland";127182;280364
"2011";"2. Quartal";"04";"Belgien";"Europa ohne Deutschland";"Ausland";760;1642
"2011";"2. Quartal";"04";"D‰nemark";"Europa ohne Deutschland";"Ausland";963;2959
"2011";"2. Quartal";"04";"Frankreich";"Europa ohne Deutschland";"Ausland";1278;2808
"2011";"2. Quartal";"04";"Italien";"Europa ohne Deutschland";"Ausland";1296;2257
